 format: day,hour,forecast,value  location:73_135 Start : 20120101 
 3,2000,+16,-7.200000 
 3,2000,+19,-9.500000 
 3,2000,+22,-11.700000 
 3,2000,+25,-12.700000 
 3,2000,+28,-11.500000 
 3,2000,+31,-5.100000 
 3,2000,+34,-0.800000 
 3,2000,+37,-3.100000 
 3,2000,+40,-5.500000 
 3,2000,+43,-6.900000 
 3,2000,+46,-7.800000 
 3,2000,+49,-9.000000 
 3,2000,+52,-7.800000 
 3,2000,+55,-1.300000 
 3,2300,+4,-4.200000 
 3,2300,+7,-2.100000 
 3,2300,+10,-4.200000 
 3,2300,+13,-7.200000 
 3,2300,+16,-9.500000 
 3,2300,+19,-11.700000 
 3,2300,+22,-12.700000 
 3,2300,+25,-11.500000 
 3,2300,+28,-5.100000 
 3,2300,+31,-0.800000 
 3,2300,+34,-3.100000 
 3,2300,+37,-5.500000 
 3,2300,+40,-6.900000 
 3,2300,+43,-7.800000 
 3,2300,+46,-9.000000 
 3,2300,+49,-7.800000 
 3,2300,+52,-1.300000 
 4,0200,+4,-1.900000 
 4,0200,+7,-4.200000 
 4,0200,+10,-8.200000 
 4,0200,+13,-11.200000 
 4,0200,+16,-12.600000 
 4,0200,+19,-13.700000 
 4,0200,+22,-12.200000 
 4,0200,+25,-5.100000 
 4,0200,+28,-0.800000 
 4,0200,+31,-3.100000 
 4,0200,+34,-5.500000 
 4,0200,+37,-6.900000 
 4,0200,+40,-7.800000 
 4,0200,+43,-9.000000 
 4,0200,+46,-7.800000 
 4,0200,+49,-1.300000 
 4,0500,+4,-5.400000 
 4,0500,+7,-8.400000 
 4,0500,+10,-11.200000 
 4,0500,+13,-12.600000 
 4,0500,+16,-13.700000 
 4,0500,+19,-12.200000 
 4,0500,+22,-5.100000 
 4,0500,+25,-0.800000 
 4,0500,+28,-3.100000 
 4,0500,+31,-5.500000 
 4,0500,+34,-6.900000 
 4,0500,+37,-7.800000 
 4,0500,+40,-9.000000 
 4,0500,+43,-7.800000 
 4,0500,+46,-1.300000 
 4,0800,+4,-9.700000 
 4,0800,+7,-12.300000 
 4,0800,+10,-13.500000 
 4,0800,+13,-14.600000 
 4,0800,+16,-13.200000 
 4,0800,+19,-5.500000 
 4,0800,+22,-1.800000 
 4,0800,+25,-4.600000 
 4,0800,+28,-7.600000 
 4,0800,+31,-8.600000 
 4,0800,+34,-9.700000 
 4,0800,+37,-9.900000 
 4,0800,+40,-8.700000 
 4,0800,+43,-2.700000 
 4,0800,+46,1.100000 
 4,0800,+49,-1.400000 
 4,0800,+52,-5.800000 
 4,0800,+55,-8.900000 
 4,1100,+4,-11.400000 
 4,1100,+7,-12.600000 
 4,1100,+10,-13.600000 
 4,1100,+13,-12.200000 
 4,1100,+16,-5.500000 
 4,1100,+19,-1.800000 
 4,1100,+22,-4.600000 
 4,1100,+25,-7.600000 
 4,1100,+28,-8.600000 
 4,1100,+31,-9.700000 
 4,1100,+34,-9.900000 
 4,1100,+37,-8.700000 
 4,1100,+40,-2.700000 
 4,1100,+43,1.100000 
 4,1100,+46,-1.400000 
 4,1100,+49,-5.800000 
 4,1100,+52,-8.900000 
 4,1400,+4,-13.600000 
 4,1400,+7,-14.700000 
 4,1400,+10,-12.600000 
 4,1400,+13,-5.800000 
 4,1400,+16,-1.900000 
 4,1400,+19,-4.600000 
 4,1400,+22,-7.500000 
 4,1400,+25,-8.500000 
 4,1400,+28,-9.600000 
 4,1400,+31,-9.700000 
 4,1400,+34,-8.700000 
 4,1400,+37,-2.700000 
 4,1400,+40,1.100000 
 4,1400,+43,-1.400000 
 4,1400,+46,-5.800000 
 4,1400,+49,-8.900000 
 4,1700,+4,-15.600000 
 4,1700,+7,-13.500000 
 4,1700,+10,-5.800000 
 4,1700,+13,-1.900000 
 4,1700,+16,-4.600000 
 4,1700,+19,-7.500000 
 4,1700,+22,-8.500000 
 4,1700,+25,-9.600000 
 4,1700,+28,-9.700000 
 4,1700,+31,-8.700000 
 4,1700,+34,-2.700000 
 4,1700,+37,1.100000 
 4,1700,+40,-1.400000 
 4,1700,+43,-5.800000 
 4,1700,+46,-8.900000 
 4,2000,+4,-13.600000 
 4,2000,+7,-6.500000 
 4,2000,+10,-1.800000 
 4,2000,+13,-5.300000 
 4,2000,+16,-8.900000 
 4,2000,+19,-9.800000 
 4,2000,+22,-10.200000 
 4,2000,+25,-10.700000 
 4,2000,+28,-9.400000 
 4,2000,+31,-3.000000 
 4,2000,+34,1.100000 
 4,2000,+37,-1.600000 
 4,2000,+40,-6.900000 
 4,2000,+43,-10.200000 
 4,2000,+46,-12.100000 
